product_id,category,date,day_of_week,month,units_sold,price,revenue
prod_041,shoes,2024-11-30,5,11,17,4535,77095
prod_041,shoes,2024-12-01,6,12,16,2823,45168
prod_041,shoes,2024-12-02,0,12,20,2429,48580
prod_041,shoes,2024-12-03,1,12,17,1958,33286
prod_041,shoes,2024-12-04,2,12,14,2260,31640
prod_041,shoes,2024-12-05,3,12,16,4097,65552
prod_041,shoes,2024-12-06,4,12,16,1474,23584
prod_041,shoes,2024-12-07,5,12,23,4987,114701
prod_041,shoes,2024-12-08,6,12,23,1158,26634
prod_041,shoes,2024-12-09,0,12,16,3397,54352
prod_041,shoes,2024-12-10,1,12,16,3042,48672
prod_041,shoes,2024-12-11,2,12,16,2078,33248
prod_041,shoes,2024-12-12,3,12,13,4544,59072
prod_041,shoes,2024-12-13,4,12,13,3933,51129
prod_041,shoes,2024-12-14,5,12,17,3559,60503
prod_041,shoes,2024-12-15,6,12,13,2174,28262
prod_041,shoes,2024-12-16,0,12,12,813,9756
prod_041,shoes,2024-12-17,1,12,14,1229,17206
prod_041,shoes,2024-12-18,2,12,10,2824,28240
prod_041,shoes,2024-12-19,3,12,11,3929,43219
prod_041,shoes,2024-12-20,4,12,12,727,8724
prod_041,shoes,2024-12-21,5,12,10,2564,25640
prod_041,shoes,2024-12-22,6,12,15,1191,17865
prod_041,shoes,2024-12-23,0,12,11,4205,46255
prod_041,shoes,2024-12-24,1,12,8,2748,21984
prod_041,shoes,2024-12-25,2,12,11,3623,39853
prod_041,shoes,2024-12-26,3,12,10,1787,17870
prod_041,shoes,2024-12-27,4,12,15,1075,16125
prod_042,shoes,2024-07-01,0,7,48,1524,73152
prod_042,shoes,2024-07-02,1,7,50,1441,72050
prod_042,shoes,2024-07-03,2,7,56,2938,164528
prod_042,shoes,2024-07-04,3,7,58,1333,77314
prod_042,shoes,2024-07-05,4,7,52,3559,185068
prod_042,shoes,2024-07-06,5,7,75,4572,342900
prod_042,shoes,2024-07-07,6,7,84,3353,281652
prod_042,shoes,2024-07-08,0,7,75,3155,236625
prod_042,shoes,2024-07-09,1,7,48,2073,99504
prod_042,shoes,2024-07-10,2,7,58,3036,176088
prod_042,shoes,2024-07-11,3,7,58,2361,136938
prod_042,shoes,2024-07-12,4,7,56,4452,249312
prod_042,shoes,2024-07-13,5,7,70,4033,282310
prod_042,shoes,2024-07-14,6,7,45,3597,161865
prod_042,shoes,2024-07-15,0,7,41,700,28700
prod_042,shoes,2024-07-16,1,7,53,4903,259859
prod_042,shoes,2024-07-17,2,7,48,3471,166608
prod_042,shoes,2024-07-18,3,7,37,1085,40145
prod_042,shoes,2024-07-19,4,7,48,4169,200112
prod_042,shoes,2024-07-20,5,7,57,4809,274113
prod_042,shoes,2024-07-21,6,7,42,3312,139104
prod_042,shoes,2024-07-22,0,7,35,544,19040
prod_042,shoes,2024-07-23,1,7,36,2249,80964
prod_042,shoes,2024-07-24,2,7,35,3741,130935
prod_042,shoes,2024-07-25,3,7,33,2426,80058
prod_042,shoes,2024-07-26,4,7,46,1356,62376
prod_042,shoes,2024-07-27,5,7,42,3388,142296
prod_042,shoes,2024-07-28,6,7,44,4774,210056
prod_042,shoes,2024-07-29,0,7,52,3815,198380
prod_042,shoes,2024-07-30,1,7,42,516,21672
prod_042,shoes,2024-07-31,2,7,36,3094,111384
prod_042,shoes,2024-08-01,3,8,61,2984,182024
prod_042,shoes,2024-08-02,4,8,47,4307,202429
prod_042,shoes,2024-08-03,5,8,78,2572,200616
prod_042,shoes,2024-08-04,6,8,68,3673,249764
prod_042,shoes,2024-08-05,0,8,57,1973,112461
prod_042,shoes,2024-08-06,1,8,56,3838,214928
prod_042,shoes,2024-08-07,2,8,49,2507,122843
prod_042,shoes,2024-08-08,3,8,74,3682,272468
prod_042,shoes,2024-08-09,4,8,63,927,58401
prod_042,shoes,2024-08-10,5,8,82,1369,112258
prod_042,shoes,2024-08-11,6,8,81,3227,261387
prod_042,shoes,2024-08-12,0,8,49,700,34300
prod_042,shoes,2024-08-13,1,8,51,4117,209967
prod_042,shoes,2024-08-14,2,8,52,4399,228748
prod_042,shoes,2024-08-15,3,8,43,1407,60501
prod_042,shoes,2024-08-16,4,8,39,4189,163371
prod_042,shoes,2024-08-17,5,8,46,1054,48484
prod_042,shoes,2024-08-18,6,8,64,3034,194176
prod_042,shoes,2024-08-19,0,8,47,2726,128122
prod_042,shoes,2024-08-20,1,8,33,666,21978
prod_042,shoes,2024-08-21,2,8,46,3210,147660
prod_042,shoes,2024-08-22,3,8,35,3274,114590
prod_042,shoes,2024-08-23,4,8,36,1325,47700
prod_042,shoes,2024-08-24,5,8,62,4239,262818
prod_042,shoes,2024-08-25,6,8,41,2609,106969
prod_042,shoes,2024-08-26,0,8,40,4689,187560
prod_042,shoes,2024-08-27,1,8,29,4594,133226
prod_042,shoes,2024-08-28,2,8,49,3860,189140
prod_042,shoes,2024-08-29,3,8,46,3950,181700
prod_042,shoes,2024-08-30,4,8,45,3114,140130
prod_042,shoes,2024-08-31,5,8,66,1521,100386
prod_042,shoes,2024-09-01,6,9,69,1198,82662
prod_042,shoes,2024-09-02,0,9,53,607,32171
prod_042,shoes,2024-09-03,1,9,55,3203,176165
prod_042,shoes,2024-09-04,2,9,48,2499,119952
prod_042,shoes,2024-09-05,3,9,37,4553,168461
prod_042,shoes,2024-09-06,4,9,63,2526,159138
prod_042,shoes,2024-09-07,5,9,83,946,78518
prod_042,shoes,2024-09-08,6,9,81,2097,169857
prod_042,shoes,2024-09-09,0,9,54,2151,116154
prod_042,shoes,2024-09-10,1,9,56,2416,135296
prod_042,shoes,2024-09-11,2,9,52,1188,61776
prod_042,shoes,2024-09-12,3,9,49,1289,63161
prod_042,shoes,2024-09-13,4,9,56,1855,103880
prod_042,shoes,2024-09-14,5,9,61,2187,133407
prod_042,shoes,2024-09-15,6,9,63,4922,310086
prod_042,shoes,2024-09-16,0,9,41,1629,66789
prod_042,shoes,2024-09-17,1,9,47,4708,221276
prod_042,shoes,2024-09-18,2,9,37,1490,55130
prod_042,shoes,2024-09-19,3,9,44,1063,46772
prod_042,shoes,2024-09-20,4,9,36,3387,121932
prod_042,shoes,2024-09-21,5,9,52,1840,95680
prod_042,shoes,2024-09-22,6,9,47,4237,199139
prod_042,shoes,2024-09-23,0,9,36,1448,52128
prod_042,shoes,2024-09-24,1,9,38,3192,121296
prod_042,shoes,2024-09-25,2,9,37,1997,73889
prod_042,shoes,2024-09-26,3,9,32,3231,103392
prod_042,shoes,2024-09-27,4,9,54,4775,257850
prod_042,shoes,2024-09-28,5,9,83,3381,280623
prod_042,shoes,2024-09-29,6,9,46,701,32246
prod_042,shoes,2024-09-30,0,9,51,1998,101898
prod_042,shoes,2024-10-01,1,10,42,2448,102816
prod_042,shoes,2024-10-02,2,10,54,4104,221616
prod_042,shoes,2024-10-03,3,10,57,2221,126597
prod_042,shoes,2024-10-04,4,10,52,4551,236652
prod_042,shoes,2024-10-05,5,10,80,1510,120800
prod_042,shoes,2024-10-06,6,10,68,1541,104788
prod_042,shoes,2024-10-07,0,10,61,3852,234972
prod_042,shoes,2024-10-08,1,10,42,2178,91476
prod_042,shoes,2024-10-09,2,10,66,1280,84480
prod_042,shoes,2024-10-10,3,10,61,1445,88145
prod_042,shoes,2024-10-11,4,10,55,3598,197890
prod_042,shoes,2024-10-12,5,10,65,1047,68055
prod_042,shoes,2024-10-13,6,10,55,3090,169950
prod_042,shoes,2024-10-14,0,10,55,2674,147070
prod_042,shoes,2024-10-15,1,10,39,2757,107523
prod_042,shoes,2024-10-16,2,10,37,2697,99789
prod_042,shoes,2024-10-17,3,10,53,3510,186030
prod_042,shoes,2024-10-18,4,10,41,3412,139892
prod_042,shoes,2024-10-19,5,10,41,1439,58999
prod_042,shoes,2024-10-20,6,10,65,3394,220610
prod_042,shoes,2024-10-21,0,10,36,2542,91512
prod_042,shoes,2024-10-22,1,10,44,1469,64636
prod_042,shoes,2024-10-23,2,10,44,3570,157080
prod_042,shoes,2024-10-24,3,10,44,4248,186912
prod_042,shoes,2024-10-25,4,10,31,701,21731
prod_042,shoes,2024-10-26,5,10,48,588,28224
prod_042,shoes,2024-10-27,6,10,49,4994,244706
prod_042,shoes,2024-10-28,0,10,42,687,28854
prod_042,shoes,2024-10-29,1,10,54,554,29916
prod_042,shoes,2024-10-30,2,10,46,4866,223836
prod_042,shoes,2024-10-31,3,10,64,3870,247680
prod_042,shoes,2024-11-01,4,11,52,2052,106704
prod_042,shoes,2024-11-02,5,11,82,615,50430
prod_042,shoes,2024-11-03,6,11,80,4113,329040
prod_042,shoes,2024-11-04,0,11,53,859,45527
prod_042,shoes,2024-11-05,1,11,57,527,30039
prod_042,shoes,2024-11-06,2,11,47,1918,90146
prod_042,shoes,2024-11-07,3,11,62,4539,281418
prod_042,shoes,2024-11-08,4,11,44,4129,181676
prod_042,shoes,2024-11-09,5,11,69,2575,177675
prod_042,shoes,2024-11-10,6,11,60,3653,219180
prod_042,shoes,2024-11-11,0,11,49,2278,111622
prod_042,shoes,2024-11-12,1,11,43,2765,118895
prod_042,shoes,2024-11-13,2,11,34,1631,55454
prod_042,shoes,2024-11-14,3,11,31,869,26939
prod_042,shoes,2024-11-15,4,11,35,4874,170590
prod_042,shoes,2024-11-16,5,11,40,3076,123040
prod_042,shoes,2024-11-17,6,11,44,4624,203456
prod_042,shoes,2024-11-18,0,11,46,1083,49818
prod_042,shoes,2024-11-19,1,11,44,3309,145596
prod_042,shoes,2024-11-20,2,11,35,2622,91770
prod_042,shoes,2024-11-21,3,11,41,2720,111520
prod_042,shoes,2024-11-22,4,11,38,2942,111796
prod_042,shoes,2024-11-23,5,11,57,4485,255645
prod_042,shoes,2024-11-24,6,11,67,2706,181302
prod_042,shoes,2024-11-25,0,11,35,1750,61250
prod_042,shoes,2024-11-26,1,11,34,2171,73814
prod_042,shoes,2024-11-27,2,11,49,2651,129899
prod_042,shoes,2024-11-28,3,11,42,3114,130788
prod_042,shoes,2024-11-29,4,11,51,2379,121329
prod_042,shoes,2024-11-30,5,11,71,570,40470
prod_042,shoes,2024-12-01,6,12,72,2303,165816
prod_042,shoes,2024-12-02,0,12,54,2425,130950
prod_042,shoes,2024-12-03,1,12,59,1537,90683
prod_042,shoes,2024-12-04,2,12,61,745,45445
prod_042,shoes,2024-12-05,3,12,67,3871,259357
prod_042,shoes,2024-12-06,4,12,56,4314,241584
prod_042,shoes,2024-12-07,5,12,77,2288,176176
prod_042,shoes,2024-12-08,6,12,88,1903,167464
prod_042,shoes,2024-12-09,0,12,51,1297,66147
prod_042,shoes,2024-12-10,1,12,56,4637,259672
prod_042,shoes,2024-12-11,2,12,33,3916,129228
prod_042,shoes,2024-12-12,3,12,34,3409,115906
prod_042,shoes,2024-12-13,4,12,49,1178,57722
prod_042,shoes,2024-12-14,5,12,49,4728,231672
prod_042,shoes,2024-12-15,6,12,53,3266,173098
prod_042,shoes,2024-12-16,0,12,48,4284,205632
prod_042,shoes,2024-12-17,1,12,31,4337,134447
prod_042,shoes,2024-12-18,2,12,30,1918,57540
prod_042,shoes,2024-12-19,3,12,38,4691,178258
prod_042,shoes,2024-12-20,4,12,40,1584,63360
prod_042,shoes,2024-12-21,5,12,43,1507,64801
prod_042,shoes,2024-12-22,6,12,46,4222,194212
prod_042,shoes,2024-12-23,0,12,40,4193,167720
prod_042,shoes,2024-12-24,1,12,35,4835,169225
prod_042,shoes,2024-12-25,2,12,44,3747,164868
prod_042,shoes,2024-12-26,3,12,56,4324,242144
prod_042,shoes,2024-12-27,4,12,48,4020,192960
prod_043,shoes,2024-07-01,0,7,16,2514,40224
prod_043,shoes,2024-07-02,1,7,16,1448,23168
prod_043,shoes,2024-07-03,2,7,22,654,14388
prod_043,shoes,2024-07-04,3,7,18,3740,67320
prod_043,shoes,2024-07-05,4,7,28,2134,59752
prod_043,shoes,2024-07-06,5,7,29,2438,70702
prod_043,shoes,2024-07-07,6,7,23,1940,44620
prod_043,shoes,2024-07-08,0,7,24,1898,45552
prod_043,shoes,2024-07-09,1,7,24,3542,85008
prod_043,shoes,2024-07-10,2,7,25,2115,52875
prod_043,shoes,2024-07-11,3,7,22,3098,68156
prod_043,shoes,2024-07-12,4,7,16,1344,21504
prod_043,shoes,2024-07-13,5,7,25,2827,70675
prod_043,shoes,2024-07-14,6,7,20,3540,70800
prod_043,shoes,2024-07-15,0,7,23,854,19642
prod_043,shoes,2024-07-16,1,7,13,2105,27365
prod_043,shoes,2024-07-17,2,7,14,1487,20818
prod_043,shoes,2024-07-18,3,7,15,4828,72420
prod_043,shoes,2024-07-19,4,7,18,2120,38160
prod_043,shoes,2024-07-20,5,7,23,4128,94944
prod_043,shoes,2024-07-21,6,7,17,4838,82246
prod_043,shoes,2024-07-22,0,7,13,929,12077
prod_043,shoes,2024-07-23,1,7,13,580,7540
prod_043,shoes,2024-07-24,2,7,20,2073,41460
prod_043,shoes,2024-07-25,3,7,10,3893,38930
prod_043,shoes,2024-07-26,4,7,15,2065,30975
prod_043,shoes,2024-07-27,5,7,17,4530,77010
prod_043,shoes,2024-07-28,6,7,20,2535,50700
prod_043,shoes,2024-07-29,0,7,19,503,9557
prod_043,shoes,2024-07-30,1,7,17,1102,18734
prod_043,shoes,2024-07-31,2,7,14,1000,14000
prod_043,shoes,2024-08-01,3,8,21,684,14364
prod_043,shoes,2024-08-02,4,8,18,3440,61920
prod_043,shoes,2024-08-03,5,8,27,1795,48465
prod_043,shoes,2024-08-04,6,8,27,3848,103896
prod_043,shoes,2024-08-05,0,8,30,2101,63030
prod_043,shoes,2024-08-06,1,8,17,2590,44030
prod_043,shoes,2024-08-07,2,8,22,1751,38522
prod_043,shoes,2024-08-08,3,8,17,2581,43877
prod_043,shoes,2024-08-09,4,8,23,1326,30498
prod_043,shoes,2024-08-10,5,8,32,4287,137184
prod_043,shoes,2024-08-11,6,8,24,1907,45768
prod_043,shoes,2024-08-12,0,8,24,2628,63072
prod_043,shoes,2024-08-13,1,8,22,3778,83116
prod_043,shoes,2024-08-14,2,8,22,522,11484
prod_043,shoes,2024-08-15,3,8,18,2133,38394
prod_043,shoes,2024-08-16,4,8,15,1978,29670
prod_043,shoes,2024-08-17,5,8,23,1694,38962
prod_043,shoes,2024-08-18,6,8,20,2864,57280
prod_043,shoes,2024-08-19,0,8,13,2366,30758
prod_043,shoes,2024-08-20,1,8,16,929,14864
prod_043,shoes,2024-08-21,2,8,16,3251,52016
prod_043,shoes,2024-08-22,3,8,16,861,13776
prod_043,shoes,2024-08-23,4,8,18,931,16758
prod_043,shoes,2024-08-24,5,8,15,3561,53415
prod_043,shoes,2024-08-25,6,8,17,3723,63291
prod_043,shoes,2024-08-26,0,8,20,769,15380
prod_043,shoes,2024-08-27,1,8,15,1623,24345
prod_043,shoes,2024-08-28,2,8,17,1542,26214
prod_043,shoes,2024-08-29,3,8,14,2141,29974
prod_043,shoes,2024-08-30,4,8,16,4496,71936
prod_043,shoes,2024-08-31,5,8,33,514,16962
prod_043,shoes,2024-09-01,6,9,24,1980,47520
prod_043,shoes,2024-09-02,0,9,13,2245,29185
prod_043,shoes,2024-09-03,1,9,15,4710,70650
prod_043,shoes,2024-09-04,2,9,20,1475,29500
prod_043,shoes,2024-09-05,3,9,20,2186,43720
prod_043,shoes,2024-09-06,4,9,24,4658,111792
prod_043,shoes,2024-09-07,5,9,30,4688,140640
prod_043,shoes,2024-09-08,6,9,28,4600,128800
prod_043,shoes,2024-09-09,0,9,20,597,11940
prod_043,shoes,2024-09-10,1,9,25,1791,44775
prod_043,shoes,2024-09-11,2,9,27,1183,31941
prod_043,shoes,2024-09-12,3,9,22,1632,35904
prod_043,shoes,2024-09-13,4,9,21,3704,77784
prod_043,shoes,2024-09-14,5,9,24,3623,86952
prod_043,shoes,2024-09-15,6,9,32,2114,67648
prod_043,shoes,2024-09-16,0,9,16,1541,24656
prod_043,shoes,2024-09-17,1,9,14,3054,42756
prod_043,shoes,2024-09-18,2,9,17,4000,68000
prod_043,shoes,2024-09-19,3,9,12,1155,13860
prod_043,shoes,2024-09-20,4,9,18,3506,63108
prod_043,shoes,2024-09-21,5,9,21,2451,51471
prod_043,shoes,2024-09-22,6,9,28,1249,34972
prod_043,shoes,2024-09-23,0,9,10,4636,46360
prod_043,shoes,2024-09-24,1,9,13,965,12545
prod_043,shoes,2024-09-25,2,9,11,616,6776
prod_043,shoes,2024-09-26,3,9,16,2981,47696
prod_043,shoes,2024-09-27,4,9,13,1974,25662
prod_043,shoes,2024-09-28,5,9,20,2972,59440
prod_043,shoes,2024-09-29,6,9,24,3554,85296
prod_043,shoes,2024-09-30,0,9,23,1774,40802
prod_043,shoes,2024-10-01,1,10,21,4775,100275
prod_043,shoes,2024-10-02,2,10,20,3799,75980
prod_043,shoes,2024-10-03,3,10,15,2180,32700
prod_043,shoes,2024-10-04,4,10,17,1850,31450
prod_043,shoes,2024-10-05,5,10,25,801,20025
prod_043,shoes,2024-10-06,6,10,23,3641,83743
prod_043,shoes,2024-10-07,0,10,25,2710,67750
prod_043,shoes,2024-10-08,1,10,16,3652,58432
prod_043,shoes,2024-10-09,2,10,21,2443,51303
prod_043,shoes,2024-10-10,3,10,22,573,12606
prod_043,shoes,2024-10-11,4,10,20,4058,81160
prod_043,shoes,2024-10-12,5,10,22,755,16610
prod_043,shoes,2024-10-13,6,10,24,3134,75216
prod_043,shoes,2024-10-14,0,10,20,3396,67920
prod_043,shoes,2024-10-15,1,10,16,3964,63424
prod_043,shoes,2024-10-16,2,10,21,2991,62811
prod_043,shoes,2024-10-17,3,10,17,2470,41990
prod_043,shoes,2024-10-18,4,10,15,4219,63285
prod_043,shoes,2024-10-19,5,10,19,2992,56848
prod_043,shoes,2024-10-20,6,10,17,1148,19516
prod_043,shoes,2024-10-21,0,10,12,2601,31212
prod_043,shoes,2024-10-22,1,10,18,918,16524
prod_043,shoes,2024-10-23,2,10,13,584,7592
prod_043,shoes,2024-10-24,3,10,16,2799,44784
prod_043,shoes,2024-10-25,4,10,16,2851,45616
prod_043,shoes,2024-10-26,5,10,21,3599,75579
prod_043,shoes,2024-10-27,6,10,28,4567,127876
prod_043,shoes,2024-10-28,0,10,20,4563,91260
prod_043,shoes,2024-10-29,1,10,21,4124,86604
prod_043,shoes,2024-10-30,2,10,19,3370,64030
prod_043,shoes,2024-10-31,3,10,22,4200,92400
prod_043,shoes,2024-11-01,4,11,17,3640,61880
prod_043,shoes,2024-11-02,5,11,26,3105,80730
prod_043,shoes,2024-11-03,6,11,24,3587,86088
prod_043,shoes,2024-11-04,0,11,23,4653,107019
prod_043,shoes,2024-11-05,1,11,21,2507,52647
prod_043,shoes,2024-11-06,2,11,24,4300,103200
prod_043,shoes,2024-11-07,3,11,23,1537,35351
prod_043,shoes,2024-11-08,4,11,18,4186,75348
prod_043,shoes,2024-11-09,5,11,32,857,27424
prod_043,shoes,2024-11-10,6,11,29,3918,113622
prod_043,shoes,2024-11-11,0,11,18,3629,65322
prod_043,shoes,2024-11-12,1,11,16,2054,32864
prod_043,shoes,2024-11-13,2,11,16,986,15776
prod_043,shoes,2024-11-14,3,11,19,1570,29830
prod_043,shoes,2024-11-15,4,11,17,2754,46818
prod_043,shoes,2024-11-16,5,11,20,2375,47500
prod_043,shoes,2024-11-17,6,11,23,2690,61870
prod_043,shoes,2024-11-18,0,11,13,639,8307
prod_043,shoes,2024-11-19,1,11,12,4510,54120
prod_043,shoes,2024-11-20,2,11,15,4470,67050
prod_043,shoes,2024-11-21,3,11,17,4024,68408
prod_043,shoes,2024-11-22,4,11,16,4877,78032
prod_043,shoes,2024-11-23,5,11,15,4410,66150
prod_043,shoes,2024-11-24,6,11,21,2111,44331
prod_043,shoes,2024-11-25,0,11,12,3667,44004
prod_043,shoes,2024-11-26,1,11,19,853,16207
prod_043,shoes,2024-11-27,2,11,20,4900,98000
prod_043,shoes,2024-11-28,3,11,20,1211,24220
prod_043,shoes,2024-11-29,4,11,19,4002,76038
prod_043,shoes,2024-11-30,5,11,24,3698,88752
prod_043,shoes,2024-12-01,6,12,19,3920,74480
prod_043,shoes,2024-12-02,0,12,21,3406,71526
prod_043,shoes,2024-12-03,1,12,22,4051,89122
prod_043,shoes,2024-12-04,2,12,11,3930,43230
prod_043,shoes,2024-12-05,3,12,19,1656,31464
prod_043,shoes,2024-12-06,4,12,18,3908,70344
prod_043,shoes,2024-12-07,5,12,29,1661,48169
prod_043,shoes,2024-12-08,6,12,35,3341,116935
prod_043,shoes,2024-12-09,0,12,20,3702,74040
prod_043,shoes,2024-12-10,1,12,17,1724,29308
prod_043,shoes,2024-12-11,2,12,18,4887,87966
prod_043,shoes,2024-12-12,3,12,18,2526,45468
prod_043,shoes,2024-12-13,4,12,22,4213,92686
prod_043,shoes,2024-12-14,5,12,22,954,20988
prod_043,shoes,2024-12-15,6,12,24,1417,34008
prod_043,shoes,2024-12-16,0,12,15,989,14835
prod_043,shoes,2024-12-17,1,12,14,1484,20776
prod_043,shoes,2024-12-18,2,12,16,2369,37904
prod_043,shoes,2024-12-19,3,12,17,3804,64668
prod_043,shoes,2024-12-20,4,12,14,4845,67830
prod_043,shoes,2024-12-21,5,12,19,4168,79192
prod_043,shoes,2024-12-22,6,12,19,2325,44175
prod_043,shoes,2024-12-23,0,12,18,3807,68526
prod_043,shoes,2024-12-24,1,12,20,4778,95560
prod_043,shoes,2024-12-25,2,12,14,4270,59780
prod_043,shoes,2024-12-26,3,12,21,1114,23394
prod_043,shoes,2024-12-27,4,12,17,1504,25568
prod_044,shoes,2024-07-01,0,7,6,3593,21558
prod_044,shoes,2024-07-02,1,7,8,3410,27280
prod_044,shoes,2024-07-03,2,7,4,3641,14564
prod_044,shoes,2024-07-04,3,7,6,4469,26814
prod_044,shoes,2024-07-05,4,7,5,1793,8965
prod_044,shoes,2024-07-06,5,7,10,3366,33660
prod_044,shoes,2024-07-07,6,7,10,1859,18590
prod_044,shoes,2024-07-08,0,7,6,1135,6810
prod_044,shoes,2024-07-09,1,7,6,740,4440
prod_044,shoes,2024-07-10,2,7,6,3104,18624
prod_044,shoes,2024-07-11,3,7,6,4058,24348
prod_044,shoes,2024-07-12,4,7,6,4360,26160
prod_044,shoes,2024-07-13,5,7,9,2467,22203
prod_044,shoes,2024-07-14,6,7,8,642,5136
prod_044,shoes,2024-07-15,0,7,7,3059,21413
prod_044,shoes,2024-07-16,1,7,8,4657,37256
prod_044,shoes,2024-07-17,2,7,6,3349,20094
prod_044,shoes,2024-07-18,3,7,7,1692,11844
prod_044,shoes,2024-07-19,4,7,6,833,4998
prod_044,shoes,2024-07-20,5,7,6,3062,18372
prod_044,shoes,2024-07-21,6,7,8,1923,15384
prod_044,shoes,2024-07-22,0,7,5,3737,18685
prod_044,shoes,2024-07-23,1,7,5,4494,22470
prod_044,shoes,2024-07-24,2,7,4,969,3876
prod_044,shoes,2024-07-25,3,7,5,1593,7965
prod_044,shoes,2024-07-26,4,7,5,3412,17060
prod_044,shoes,2024-07-27,5,7,7,4567,31969
prod_044,shoes,2024-07-28,6,7,6,3576,21456
prod_044,shoes,2024-07-29,0,7,4,2063,8252
prod_044,shoes,2024-07-30,1,7,6,4132,24792
prod_044,shoes,2024-07-31,2,7,6,4154,24924
prod_044,shoes,2024-08-01,3,8,8,1257,10056
prod_044,shoes,2024-08-02,4,8,6,2388,14328
prod_044,shoes,2024-08-03,5,8,7,4084,28588
prod_044,shoes,2024-08-04,6,8,9,3167,28503
prod_044,shoes,2024-08-05,0,8,7,2299,16093
prod_044,shoes,2024-08-06,1,8,7,4053,28371
prod_044,shoes,2024-08-07,2,8,6,2864,17184
prod_044,shoes,2024-08-08,3,8,8,2715,21720
prod_044,shoes,2024-08-09,4,8,7,3290,23030
prod_044,shoes,2024-08-10,5,8,10,3630,36300
prod_044,shoes,2024-08-11,6,8,9,1196,10764
prod_044,shoes,2024-08-12,0,8,8,2035,16280
prod_044,shoes,2024-08-13,1,8,8,1313,10504
prod_044,shoes,2024-08-14,2,8,6,1616,9696
prod_044,shoes,2024-08-15,3,8,6,1656,9936
prod_044,shoes,2024-08-16,4,8,5,2328,11640
prod_044,shoes,2024-08-17,5,8,8,2577,20616
prod_044,shoes,2024-08-18,6,8,6,4544,27264
prod_044,shoes,2024-08-19,0,8,5,2851,14255
prod_044,shoes,2024-08-20,1,8,6,576,3456
prod_044,shoes,2024-08-21,2,8,5,3062,15310
prod_044,shoes,2024-08-22,3,8,4,4170,16680
prod_044,shoes,2024-08-23,4,8,5,3611,18055
prod_044,shoes,2024-08-24,5,8,5,4368,21840
prod_044,shoes,2024-08-25,6,8,7,3637,25459
prod_044,shoes,2024-08-26,0,8,4,4963,19852
prod_044,shoes,2024-08-27,1,8,4,1319,5276
prod_044,shoes,2024-08-28,2,8,4,1923,7692
prod_044,shoes,2024-08-29,3,8,7,2133,14931
prod_044,shoes,2024-08-30,4,8,6,3422,20532
prod_044,shoes,2024-08-31,5,8,8,2803,22424
prod_044,shoes,2024-09-01,6,9,10,816,8160
prod_044,shoes,2024-09-02,0,9,7,1105,7735
prod_044,shoes,2024-09-03,1,9,7,3094,21658
prod_044,shoes,2024-09-04,2,9,5,3382,16910
prod_044,shoes,2024-09-05,3,9,7,3495,24465
prod_044,shoes,2024-09-06,4,9,5,3700,18500
prod_044,shoes,2024-09-07,5,9,10,3430,34300
prod_044,shoes,2024-09-08,6,9,8,2799,22392
prod_044,shoes,2024-09-09,0,9,5,3207,16035
prod_044,shoes,2024-09-10,1,9,5,2866,14330
prod_044,shoes,2024-09-11,2,9,6,2961,17766
prod_044,shoes,2024-09-12,3,9,7,4442,31094
prod_044,shoes,2024-09-13,4,9,6,2396,14376
prod_044,shoes,2024-09-14,5,9,8,3565,28520
prod_044,shoes,2024-09-15,6,9,8,3161,25288
prod_044,shoes,2024-09-16,0,9,6,3478,20868
prod_044,shoes,2024-09-17,1,9,5,2323,11615
prod_044,shoes,2024-09-18,2,9,4,3907,15628
prod_044,shoes,2024-09-19,3,9,4,4982,19928
prod_044,shoes,2024-09-20,4,9,4,2248,8992
prod_044,shoes,2024-09-21,5,9,5,518,2590
prod_044,shoes,2024-09-22,6,9,5,3858,19290
prod_044,shoes,2024-09-23,0,9,4,864,3456
prod_044,shoes,2024-09-24,1,9,3,2473,7419
prod_044,shoes,2024-09-25,2,9,5,1089,5445
prod_044,shoes,2024-09-26,3,9,4,4794,19176
prod_044,shoes,2024-09-27,4,9,5,2694,13470
prod_044,shoes,2024-09-28,5,9,6,1169,7014
prod_044,shoes,2024-09-29,6,9,6,4533,27198
prod_044,shoes,2024-09-30,0,9,6,2393,14358
prod_044,shoes,2024-10-01,1,10,5,2900,14500
prod_044,shoes,2024-10-02,2,10,5,4778,23890
prod_044,shoes,2024-10-03,3,10,5,4515,22575
prod_044,shoes,2024-10-04,4,10,5,4806,24030
prod_044,shoes,2024-10-05,5,10,11,4972,54692
prod_044,shoes,2024-10-06,6,10,10,4057,40570
prod_044,shoes,2024-10-07,0,10,7,1287,9009
prod_044,shoes,2024-10-08,1,10,7,3881,27167
prod_044,shoes,2024-10-09,2,10,6,1445,8670
prod_044,shoes,2024-10-10,3,10,6,1995,11970
prod_044,shoes,2024-10-11,4,10,5,4658,23290
prod_044,shoes,2024-10-12,5,10,7,1232,8624
prod_044,shoes,2024-10-13,6,10,6,978,5868
prod_044,shoes,2024-10-14,0,10,5,1637,8185
prod_044,shoes,2024-10-15,1,10,7,1476,10332
prod_044,shoes,2024-10-16,2,10,5,736,3680
prod_044,shoes,2024-10-17,3,10,4,2202,8808
prod_044,shoes,2024-10-18,4,10,4,2676,10704
prod_044,shoes,2024-10-19,5,10,3,3539,10617
prod_044,shoes,2024-10-20,6,10,7,1069,7483
prod_044,shoes,2024-10-21,0,10,4,3780,15120
